,free_cash_flow_equity,market_cap,pe,px,roa,Price Momentum 12M,Price Momentum 12M-1M,Price to 52W High,Price to 52W Low,Return 1D,Return 1M,Return 1Q,Max Daily Return over 1M,Realized Volatility 1M,Realized Volatility 3M
8/12/2016,14.0,24174.0708,6.8142,25.7926,3.6097,-0.14877312255573338,-0.1337634692496824,0.8184125855930752,1.1904808060667322,0.002534263081384047,-0.017327430526452137,-0.04989483222885682,0.019013415437016956,0.008033784243205238,0.02351319076969297
8/15/2016,14.0,24174.0708,6.8142,25.8486,3.6097,-0.13795184941854444,-0.13021800827744445,0.8201894946597537,1.193065536770102,0.0021711653730140945,-0.008891700695922267,-0.07439277235274533,0.019013415437016956,0.007953989143241967,0.02321711134395095
8/16/2016,14.0,24174.0708,6.8142,25.4386,3.6097,-0.15994042645937012,-0.13353851640749093,0.8071799818501432,1.1741416155490014,-0.015861594051515326,-0.03047095635735808,-0.08390442407764187,0.019013415437016956,0.008485982374553247,0.023286033861673407
8/17/2016,14.0,24174.0708,6.8142,25.5131,3.6097,-0.1651499831479608,-0.1426402400515705,0.8095439055192065,1.1775802305025918,0.002928620285707506,-0.026254723102171584,-0.07937487370456975,0.019013415437016956,0.00853934398568452,0.023291269745435956
8/18/2016,14.0,24174.0708,6.8142,25.4292,3.6097,-0.1353582612775882,-0.11258377224150884,0.8068817149710935,1.1737077500380786,-0.003288506688720716,-0.02566381853710864,-0.0808634300089639,0.019013415437016956,0.008530938176663623,0.023292876046028484
8/19/2016,14.0,24174.0708,6.8142,25.5131,3.6097,-0.13468863089847816,-0.11104214785496014,0.8095439055192065,1.1775802305025918,0.0032993566451167133,-0.026600229680697973,-0.09213480747127456,0.019013415437016956,0.008502564103597524,0.02320054529508243
8/22/2016,14.0,24174.0708,6.8142,25.4106,3.6097,-0.14887473915854144,-0.11773788908502014,0.8062915273168039,1.1728492501973165,-0.0040175439284133585,-0.03529206308228494,-0.10639958925594839,0.019013415437016956,0.00840002356117168,0.023141744663421445
8/23/2016,14.0,24174.0708,6.8142,25.4199,3.6097,-0.13266639597926855,-0.11107850730685365,0.8065866211439486,1.1732785001176975,0.00036598899671780316,-0.024285483982404932,-0.11273106779850328,0.019013415437016956,0.008135978754516755,0.02311436836019355
8/24/2016,14.0,24174.0708,6.8142,25.2708,3.6097,-0.13775372678542785,-0.11044387046584392,0.8018556007539172,1.1663966546199753,-0.005865483341791156,-0.030700543128049373,-0.12557785467128024,0.019013415437016956,0.00818759680728824,0.023081999552894764
8/25/2016,14.0,24174.0708,6.8142,25.1683,3.6097,-0.1593389158513897,-0.12825206171276649,0.7986032225515145,1.1616656743147,-0.004056064707092855,-0.03566037012912382,-0.12912456747404844,0.019013415437016956,0.008185129500192357,0.023082406094509934
8/26/2016,14.0,24174.0708,6.8142,25.0286,3.6097,-0.16010282017208288,-0.131340689136767,0.7941704690405326,1.1552176943279007,-0.005550633137716754,-0.033110945425466554,-0.13506882168565615,0.019013415437016956,0.008100950987357377,0.02308318174615925
8/29/2016,14.0,24174.0708,6.8142,25.3174,3.6097,-0.149352372952541,-0.13119193616127678,0.803334242941546,1.1685475198124222,0.011538799613242334,-0.020902702849032617,-0.12760290139728814,0.019013415437016956,0.008592288902648583,0.02313856414271454
8/30/2016,14.0,24174.0708,6.8142,25.4386,3.6097,-0.12454572986069046,-0.10915904961180556,0.8071799818501432,1.1741416155490014,0.004787221436640454,-0.017272084587243164,-0.12314856624832382,0.019013415437016956,0.00867426438902064,0.02315308484235373
8/31/2016,14.0,24174.0708,6.8142,25.9324,3.6097,-0.10297068061378378,-0.12255268219113635,0.8228485121559619,1.1969334016440734,0.01941144559842134,0.022317011152592325,-0.08983254889986281,0.01941144559842134,0.008565888646670494,0.02321188054919818
9/1/2016,14.0,24174.0708,6.8142,25.8672,3.6097,-0.10379067938426145,-0.10443510527355182,0.8207796823140433,1.193924036610864,-0.0025142293038824537,0.0007195747545321041,-0.10119043482490941,0.01941144559842134,0.007539913340473316,0.02316714445139794
9/2/2016,14.0,24174.0708,6.8142,25.9045,3.6097,-0.09552274242937409,-0.09585444286547273,0.8219632306745274,1.1956456518829301,0.0014419805777199368,0.0003668661903841741,-0.11640908269178951,0.01941144559842134,0.00753624646467538,0.023027211139397888
9/5/2016,14.0,24174.0708,6.8142,25.9045,3.6097,-0.09229001026690453,-0.08287459309068856,0.8219632306745274,1.1956456518829301,0.0,-0.01026622652178577,-0.12581371255403662,0.01941144559842134,0.007127195653726553,0.022973248449570396
9/6/2016,14.0,24174.0708,6.8142,25.7274,3.6097,-0.09229982182863794,-0.0824598232398962,0.8163437557511566,1.187471441033523,-0.006836650002895239,-0.010724324490604231,-0.11686198587110985,0.01941144559842134,0.007146941360084562,0.022901817071296605
9/7/2016,14.0,24174.0708,6.8142,25.9138,3.6097,-0.09490412489958444,-0.09685655408473326,0.8222583245016721,1.196074901803311,0.007245193840030417,0.0021618151512690087,-0.09284781611770598,0.01941144559842134,0.007232519094487563,0.022815291856061858
9/8/2016,14.0,24174.0708,6.8142,25.4758,3.6097,-0.1017629222198716,-0.09157675763345308,0.8083603571587223,1.1758586152305255,-0.01690219111052793,-0.011213016258679542,-0.09763319897138723,0.01941144559842134,0.008105105665100875,0.022863073731969417
9/9/2016,14.0,24174.0708,6.8142,25.0938,3.6097,-0.12890527368157956,-0.10691077230692336,0.7962392988824512,1.15822705936111,-0.014994622347482611,-0.024627440005597023,0.02291738003228483,0.01941144559842134,0.008701038088322894,0.015838819985390013
9/12/2016,14.0,24174.0708,6.8142,25.5411,3.6097,-0.10676403009033397,-0.09796844781579295,0.8104323600525457,1.1788725958542765,0.017825120149200124,-0.009750858773446613,0.03918545040279908,0.01941144559842134,0.009616466288092753,0.015988172593125436
9/13/2016,14.0,24174.0708,6.8142,24.8981,3.6097,-0.13486382620902448,-0.10183673043913344,0.7900296363047906,1.1491943486709406,-0.025175109920872685,-0.036771817429183895,0.03250781697091343,0.01941144559842134,0.010999732562807554,0.01613196048497354
9/14/2016,14.0,24174.0708,6.8142,25.0006,3.6097,-0.13492733564013837,-0.11977162629757776,0.7932820145071933,1.1539253289762157,0.004116779995260611,-0.01721792865959615,0.04601081967624654,0.01941144559842134,0.010571535788028538,0.01609168646048648
9/15/2016,14.0,24174.0708,6.8142,25.2056,3.6097,-0.12446202850423949,-0.11378075425427325,0.7997867709119986,1.163387289586766,0.008199803204723244,-0.012052631785239742,0.06366655554102008,0.01941144559842134,0.0107252907862609,0.016072505487026895
9/16/2016,14.0,24174.0708,6.8142,25.0751,3.6097,-0.13622897849795734,-0.12403116797222169,0.7956459381762566,1.157363943929806,-0.0051774208905958075,-0.013924936686958378,0.045880934803191664,0.01941144559842134,0.010757521572267715,0.016033281808820705
9/19/2016,14.0,24174.0708,6.8142,25.1963,3.6097,-0.13426676745464539,-0.1233816657504122,0.7994916770848538,1.162958039666385,0.004833480225402864,-0.012417150405086064,0.06536014037758187,0.01941144559842134,0.010790571794310849,0.015934318414239455
9/20/2016,14.0,24174.0708,6.8142,24.9726,3.6097,-0.15381826437291823,-0.1389768942230476,0.7923935599738541,1.152632963624531,-0.008878287685096686,-0.017236901135746496,0.03559728292873077,0.01941144559842134,0.010920267349977619,0.015805228016505697
9/21/2016,14.0,24174.0708,6.8142,25.2149,3.6097,-0.18382533825338254,-0.17718974558166645,0.8000818647391434,1.1638165395071471,0.009702634086959261,-0.008064547854240156,0.10335668558476163,0.01941144559842134,0.011156371523632486,0.01431275087173502
9/22/2016,14.0,24174.0708,6.8142,25.6063,3.6097,-0.15826895894283555,-0.16929752473620185,0.8125011898944643,1.1818819608874858,0.015522568005425397,0.013276192285166966,0.18188196088748576,0.01941144559842134,0.01159311222285461,0.012665989745923114
9/23/2016,14.0,24174.0708,6.8142,25.5224,3.6097,-0.14353212794802617,-0.15541483778305754,0.8098389993463514,1.1780094804229726,-0.0032765374146206394,0.014069285569545897,0.14994773456367372,0.01941144559842134,0.011578386490078571,0.012379050483516844
9/26/2016,14.0,24174.0708,6.8142,25.4386,3.6097,-0.15241112988081784,-0.16607192240669832,0.8071799818501432,1.1741416155490014,-0.0032833902767764878,0.0163812598387445,0.10462849177779421,0.01941144559842134,0.01152735690307986,0.011541260608343318
9/27/2016,14.0,24174.0708,6.8142,25.9138,3.6097,-0.1373798300977338,-0.1572328300178425,0.8222583245016721,1.196074901803311,0.018680273285479387,0.023556921326834512,0.10523577180292065,0.01941144559842134,0.011956207397752017,0.011554355527828165
9/28/2016,14.0,24174.0708,6.8142,25.9231,3.6097,-0.1357353372629556,-0.15188835249246524,0.8225534183288171,1.1965041517236923,0.00035888214001822405,0.019045859441950475,0.10257577175327737,0.01941144559842134,0.011928378706643546,0.01155459080323769
9/29/2016,14.0,24174.0708,6.8142,25.5038,3.6097,-0.1358188675153582,-0.12129601078879504,0.8092488116920616,1.1771509805822105,-0.016174763049172536,-0.016527587111104358,0.08474186990140953,0.018680273285479387,0.01170264595420471,0.011768798878692966
9/30/2016,14.0,24174.0708,6.8142,26.0908,3.6097,-0.10779636905799994,-0.11544261723278304,0.8278746263731382,1.2042444970621766,0.023016177981320496,0.008644151666975963,0.11986814375421173,0.023016177981320496,0.012783958626768876,0.0120021053224155
10/3/2016,14.0,24174.0708,6.8142,25.6995,3.6097,-0.11528690048333123,-0.10822971316836738,0.8154584742697222,1.1861836912723798,-0.014997623683444039,-0.007913682950838608,0.09479302897210995,0.023016177981320496,0.013218567408764677,0.01216493565294186
10/4/2016,14.0,24174.0708,6.8142,25.4665,3.6097,-0.0892852034101963,-0.07362176002746468,0.8080652633315776,1.1754293653101446,-0.009066324247553492,-0.016908259182767393,0.05526503348140288,0.023016177981320496,0.013355794246367986,0.011750553326039994
10/5/2016,14.0,24174.0708,6.8142,26.0349,3.6097,-0.1043110892458432,-0.11489013276269577,0.8261008903583645,1.2016643819493484,0.02231951779789143,0.011952237692110401,0.02786112470982105,0.023016177981320496,0.014178972097827118,0.010348398165497359
10/6/2016,14.0,24174.0708,6.8142,25.1497,3.6097,-0.16152015042807988,-0.13604539514042624,0.7980130348972249,1.1608071744739379,-0.034000514693738104,-0.02948621969761278,-0.02000537737062169,0.023016177981320496,0.015965550029764353,0.01109533530356243
10/7/2016,14.0,24174.0708,6.8142,24.8515,3.6097,-0.17452508993313554,-0.15378815307400262,0.7885509941171618,1.1470434834784937,-0.011857000282309405,-0.0245056092448519,-0.04029735470167983,0.023016177981320496,0.015755650285576364,0.011125197312480824
10/10/2016,14.0,24174.0708,6.8142,24.9074,3.6097,-0.15629340071947806,-0.1499793370233118,0.7903247301319355,1.1496235985913217,0.0022493612055609624,-0.00742812965752504,-0.044979965874887395,0.023016177981320496,0.015439405529384883,0.011087108241984734
10/11/2016,14.0,24174.0708,6.8142,24.7304,3.6097,-0.15858666621302075,-0.13100386166068423,0.7847084282604695,1.1414540033324563,-0.007106321816006456,-0.0317409978426928,-0.05779620076655212,0.023016177981320496,0.014930925374247292,0.011078786903565221
10/12/2016,14.0,24174.0708,6.8142,24.7024,3.6097,-0.15177903071841103,-0.14505916367357308,0.7838199737271303,1.1401616379807715,-0.0011322097499433248,-0.00786003751290254,-0.05284024462721193,0.023016177981320496,0.013905573547779243,0.011056676367524446
10/13/2016,14.0,24174.0708,6.8142,24.572,3.6097,-0.16502993686413903,-0.15046587333410355,0.7796823140432931,1.134142907914353,-0.00527883930306372,-0.017143588553874656,-0.0634992625228199,0.023016177981320496,0.013908071539075651,0.011035633627773623
10/14/2016,14.0,24174.0708,6.8142,24.8795,3.6097,-0.14705388273126518,-0.13587416734947155,0.7894394486505011,1.1483358488301785,0.01251424385479405,-0.012937601167994472,-0.05043700622113656,0.023016177981320496,0.01407742533829038,0.011165565716284976
10/17/2016,14.0,24174.0708,6.8142,24.6186,3.6097,-0.14153305390307347,-0.12561459546541875,0.7811609562309221,1.1362937731068001,-0.010486545147611492,-0.018205311245019895,-0.05672247978849765,0.023016177981320496,0.014212177223942534,0.011226147082718293
10/18/2016,14.0,24174.0708,6.8142,24.8236,3.6097,-0.12988187458375688,-0.11681797469241817,0.7876657126357273,1.1457557337173503,0.008327037280755123,-0.014791854359568757,-0.052906681724360305,0.023016177981320496,0.01430131550897346,0.011267673978416968
10/19/2016,14.0,24174.0708,6.8142,25.159000000000002,3.6097,-0.1341679973569737,-0.14058284235449592,0.7983081287243697,1.1612364243943192,0.013511335986722495,0.007464180742093429,-0.04484400270309252,0.023016177981320496,0.014487596695143231,0.011389063305700158
10/20/2016,14.0,24174.0708,6.8142,25.2801,3.6097,-0.15976946930744396,-0.16193651099640705,0.802150694581062,1.1668259045403564,0.004813386859572999,0.002585772697889066,-0.029651551092789274,0.023016177981320496,0.014370354149931168,0.01133292661632301
10/21/2016,14.0,24174.0708,6.8142,26.3051,3.6097,-0.11589005552343945,-0.13937660486939218,0.8346744766050883,1.2141357075931078,0.0405457256893762,0.027290159062418162,0.008971585504311319,0.0405457256893762,0.016571424351405396,0.012452655061833845
10/24/2016,14.0,24174.0708,6.8142,26.826999999999998,3.6097,-0.1130045495424008,-0.15613923715812306,0.851234634496151,1.2382244746304065,0.019840259113251824,0.051115882518885325,0.027893789034062477,0.0405457256893762,0.017006411920570126,0.012695551986763025
10/25/2016,14.0,24174.0708,6.8142,26.6313,3.6097,-0.15497502808150931,-0.19282001814985683,0.8829626043970253,1.2291917639402372,-0.007294889477019395,0.046885441808904416,0.028803547904827642,0.0405457256893762,0.017097073882335407,0.012686340407344
10/26/2016,14.0,24174.0708,6.8142,26.7431,3.6097,-0.11333065882438764,-0.1408261580236927,0.8896780696822614,1.2343519941658934,0.004198067687270157,0.03200225362548137,0.03423325173351266,0.0405457256893762,0.016691561229023426,0.01269297683326272
10/27/2016,14.0,24174.0708,6.8142,26.9667,3.6097,-0.06449430718314852,-0.10069798583213652,0.8971166993243356,1.2446724546172059,0.008361035182907095,0.040257530928013985,0.04176050869785253,0.0405457256893762,0.016752244030769983,0.012730387319053432
10/28/2016,14.0,24174.0708,6.8142,27.1158,3.6097,-0.0547605684864414,-0.1109538566652839,0.9020768946715326,1.251554300114928,0.005529041373249166,0.06320626730134338,0.06896945947970345,0.0405457256893762,0.016235504470131737,0.012461637163019606
10/31/2016,14.0,24174.0708,6.8142,26.6406,3.6097,-0.06710135589421784,-0.08635421335723881,0.8862681433034035,1.2296210138606183,-0.01752483791737658,0.02107256197586871,0.030639957289756437,0.0405457256893762,0.0161525049498822,0.012466420116933337
11/1/2016,14.0,24174.0708,6.8142,26.6126,3.6097,-0.0598380578243789,-0.0920957804595427,0.885336651219423,1.2283286485089335,-0.001051027379263214,0.03552987412206465,0.02771191349681401,0.0405457256893762,0.01573819578711273,0.012467012403005007
11/2/2016,14.0,24174.0708,6.8142,26.4822,3.6097,-0.05734148242806958,-0.09349626776681819,0.8809985595140273,1.222309918442515,-0.004899934617436874,0.03988376887283285,0.011805969464948829,0.0405457256893762,0.015620429246125698,0.012415590113329418
11/3/2016,14.0,24174.0708,6.8142,26.3324,3.6097,-0.07156053874903034,-0.08204992595726668,0.8760150768647307,1.2153957638110007,-0.0056566297362001805,0.011426969183672586,0.012539269330893,0.0405457256893762,0.014978818862668782,0.012409709635822927
11/4/2016,14.0,24174.0708,6.8142,26.4167,3.6097,-0.09836921648668207,-0.14161330839488306,0.878819533389001,1.2192867066376807,0.0032013792893925697,0.05037833453281748,0.021610416932542842,0.0405457256893762,0.01270319314279817,0.01239121170137417
11/7/2016,14.0,24174.0708,6.8142,27.2498,3.6097,-0.07169623633935618,-0.1533977870438502,0.9065347496448687,1.257739191440849,0.031536868723194056,0.09650524113232595,0.057640880739927125,0.0405457256893762,0.013750973395298684,0.012984134340879786
11/8/2016,14.0,24174.0708,6.8142,26.866,3.6097,-0.07601405960888974,-0.1433749939813318,0.8937666545794479,1.240024554941682,-0.014084507042253502,0.0786352650216402,0.04425631816662401,0.0405457256893762,0.014333400263115666,0.01311903558610593
11/9/2016,14.0,24174.0708,6.8142,28.2889,3.6097,-0.03324482172942789,-0.15485429759720049,0.9411030862328797,1.3056997927599847,0.05296285267624512,0.1438917283990555,0.09678357358312084,0.05296285267624512,0.0176723297929362,0.01467452059791525
11/10/2016,14.0,24174.0708,6.8142,29.59,3.6097,0.017996415166392055,-0.15015361115220405,0.9843875273209954,1.3657532412984579,0.045993304794459844,0.19785931731329742,0.14474284874229149,0.05296285267624512,0.019539083993262086,0.015705734845073042
11/11/2016,14.0,24174.0708,6.8142,30.4044,3.6097,0.03971193204550816,-0.15973340719691143,1.0,1.4033426106703222,0.027522811760730015,0.23735959628845849,0.19520728341968496,0.05296285267624512,0.01966698567690574,0.015848470385449145
11/14/2016,14.0,24174.0708,6.8142,31.5652,3.6097,0.0794067660405362,-0.14921810615153652,1.0,1.4569203856787456,0.038178684664061935,0.26872324604594144,0.23721539130877867,0.05296285267624512,0.02058269814489572,0.016457988145240167
11/15/2016,14.0,24174.0708,6.8142,31.2095,3.6097,0.07336928484464944,-0.15330751611283455,0.9887312610089591,1.4405027301218052,-0.01126873899104086,0.2677203415303875,0.22730954965158157,0.05296285267624512,0.02062532201629074,0.016541703433427354
11/16/2016,14.0,24174.0708,6.8142,30.5261,3.6097,0.03403293881726466,-0.15913201948417088,0.9670808358572098,1.4089597843596098,-0.021897178743651713,0.22972091074622547,0.19648729476229843,0.05296285267624512,0.021878590827466203,0.016845726183249917
11/17/2016,14.0,24174.0708,6.8142,31.2937,3.6097,0.041065493873776227,-0.16302109496894468,0.9913987555916008,1.4443890573579437,0.02514569499543029,0.24383719543702043,0.23152149103130193,0.05296285267624512,0.02211479455204603,0.017049528705955677
11/18/2016,14.0,24174.0708,6.8142,31.4716,3.6097,0.06572482196493823,-0.14393834213208623,0.9970347091100324,1.4526001929316845,0.005684850305332834,0.24491596156660767,0.23806938658295285,0.05296285267624512,0.022104062572334774,0.017047167122856585
11/21/2016,14.0,24174.0708,6.8142,31.4716,3.6097,0.09143748916247607,-0.08773712502167508,0.9970347091100324,1.4526001929316845,0.0,0.19640678043421245,0.24537410766576429,0.05296285267624512,0.021116909463207312,0.017010966338454066
11/22/2016,14.0,24174.0708,6.8142,31.7992,3.6097,0.07043144858601869,-0.09694380766757904,1.0,1.4677208675463982,0.010409384969305657,0.18534312446415924,0.2634623713162987,0.05296285267624512,0.02096980541664334,0.01700317155746226
11/23/2016,14.0,24174.0708,6.8142,32.726,3.6097,0.12552534375193458,-0.0840859534602183,1.0,1.510498160687169,0.02914538730534111,0.22885476863690468,0.3075441694701262,0.05296285267624512,0.02111890330927646,0.017253514306142248
11/24/2016,14.0,24174.0708,6.8142,32.726,3.6097,0.12516546045280297,-0.0805349744718159,1.0,1.510498160687169,0.0,0.22371751965927666,0.2926287849463216,0.05296285267624512,0.021196997693158165,0.017237859999589877
11/25/2016,14.0,24174.0708,6.8142,32.4826,3.6097,0.14416042324911316,-0.050130504158169,0.992562488541221,1.4992638133085936,-0.0074375114587790225,0.2045448645922563,0.2769020307721335,0.05296285267624512,0.021530988734432124,0.017300147837436462
11/28/2016,14.0,24174.0708,6.8142,31.7337,3.6097,0.10194493348473332,-0.058410509099621755,0.9696785430544521,1.4646976557415636,-0.023055420440481922,0.1703029230190516,0.2237085653468247,0.05296285267624512,0.022644030221964453,0.017517260127415304
11/29/2016,14.0,24174.0708,6.8142,31.6401,3.6097,0.13828459183416508,-0.04157747613891061,0.9668184318279045,1.4603774629945028,-0.0029495457510470002,0.18766469223666138,0.2231745221748005,0.05296285267624512,0.0220458307072306,0.017519699953722975
11/30/2016,14.0,24174.0708,6.8142,32.3515,3.6097,0.17525147762403148,-0.033228831015028715,0.9885564994194219,1.4932127741083834,0.02248412615636486,0.215645972208653,0.24887567797100907,0.05296285267624512,0.022136638163040092,0.0176825166652243
12/1/2016,14.0,24174.0708,6.8142,32.8289,3.6097,0.17673478312298596,-0.0507593652659839,1.0,1.515247603354611,0.014756657342008817,0.23965909176730027,0.2673049084135961,0.05296285267624512,0.02190850562886764,0.017730571805832457
12/2/2016,14.0,24174.0708,6.8142,32.286,3.6097,0.14021549882220818,-0.0700424146321652,0.9834627416696875,1.4901895623035488,-0.0165372583303125,0.22609408941076392,0.25492665407308945,0.05296285267624512,0.02243230954090771,0.017867092471824844
12/5/2016,14.0,24174.0708,6.8142,32.8664,3.6097,0.18082591418942706,-0.05089927928316351,1.0,1.5169784498077605,0.017976832063433035,0.24415237330930806,0.26829720071930785,0.05296285267624512,0.022440449911601712,0.017951750157646103
12/6/2016,14.0,24174.0708,6.8142,33.3812,3.6097,0.21964515374722327,-0.004377119139483132,1.0,1.5407395099165961,0.015663413090572842,0.225007156015824,0.31031017671672734,0.05296285267624512,0.021965583521718714,0.017810320939735575
12/7/2016,14.0,24174.0708,6.8142,33.868,3.6097,0.22827186775804487,-0.0256657612144906,1.0,1.563208204673747,0.014583058727667186,0.26062681456115544,0.34965609034901046,0.05296285267624512,0.02127805153751546,0.01767873995530056
12/8/2016,14.0,24174.0708,6.8142,34.308,3.6097,0.22445920432279642,0.009636352604849074,1.0,1.5835168030573672,0.012991614503365945,0.2127725008749013,0.34324676697558054,0.045993304794459844,0.019034614023634655,0.01763227219878477
12/9/2016,14.0,24174.0708,6.8142,34.1956,3.6097,0.2084489223277297,0.045690194401546425,0.9967237961991372,1.5783288792884604,-0.003276203800862798,0.1556471781007096,0.3734220683505971,0.038178684664061935,0.017251530611490453,0.017242429617944668
12/12/2016,14.0,24174.0708,6.8142,33.6433,3.6097,0.18543300705411458,0.0713092746453563,0.9806255100851115,1.5528369727264755,-0.016151200739276228,0.10652734472642122,0.3456997032071232,0.038178684664061935,0.017292961383098944,0.017450679563159207
12/13/2016,14.0,24174.0708,6.8142,33.9522,3.6097,0.1963172025961395,0.11221045361972615,0.9896292409933543,1.567094531909885,0.009181620114554478,0.07562125378581475,0.34701018821214324,0.02914538730534111,0.015582078535860674,0.017454137136922343
12/14/2016,14.0,24174.0708,6.8142,33.6433,3.6097,0.2023279417335555,0.11534997748536546,0.9806255100851115,1.5528369727264755,-0.009098084954730301,0.07798266553453281,0.3417015286080616,0.02914538730534111,0.01548546434509525,0.017497539686007976
12/15/2016,14.0,24174.0708,6.8142,34.5701,3.6097,0.21451582871055108,0.07244212885705159,1.0,1.595614265867246,0.027547832703688213,0.13247679854288608,0.3720308140480941,0.02914538730534111,0.015154952683243808,0.017730175831795748
12/16/2016,14.0,24174.0708,6.8142,34.2892,3.6097,0.21494247579093573,0.10880526097601595,0.9918744811267541,1.5826490720355215,-0.008125518873245863,0.09572214215640851,0.37307288788512216,0.02914538730534111,0.014793726482740657,0.017720795751022086
12/19/2016,14.0,24174.0708,6.8142,34.542,3.6097,0.22470252868346785,0.11584008168938187,0.9991871588453607,1.5943172849250198,0.007372583787314868,0.09756097560975618,0.36990430261472396,0.02914538730534111,0.014805256780579597,0.017713673060951722
12/20/2016,14.0,24174.0708,6.8142,34.879,3.6097,0.23665101898994467,0.11584008168938187,1.0,1.6098718250506558,0.009756238781772897,0.10826904256536052,0.3621257268719025,0.02914538730534111,0.014808520872471533,0.01767412460159086
12/21/2016,14.0,24174.0708,6.8142,34.7292,3.6097,0.25066892342042246,0.14515368132956397,0.9957051520972505,1.6029576704191417,-0.004294847902749477,0.09214068278447263,0.36073410024135644,0.02914538730534111,0.014887941323007069,0.017682344393671084
12/22/2016,14.0,24174.0708,6.8142,34.5233,3.6097,0.23623778472468393,0.1718786368307783,0.989801886521976,1.5934541694937157,-0.0059287285627079855,0.05491963576361303,0.357122640396877,0.027547832703688213,0.013897031693489782,0.017705586649208137
12/23/2016,14.0,24174.0708,6.8142,34.6075,3.6097,0.24795358330268225,0.18010630548764217,0.992215946558101,1.5973404967298541,0.0024389325470046685,0.057492513597751094,0.3354853398575277,0.027547832703688213,0.01388404264501094,0.017621394947037138
12/26/2016,14.0,24174.0708,6.8142,34.6075,3.6097,0.28138433569437105,0.2027073559958381,0.992215946558101,1.5973404967298541,0.0,0.06541656148214758,0.33500622996478047,0.027547832703688213,0.013704689964097285,0.01762289655294864
12/27/2016,14.0,24174.0708,6.8142,34.6356,3.6097,0.2948759168841266,0.18638637366252686,0.9930215889217007,1.5986374776720804,0.0008119627248426298,0.09144537195473568,0.35805644649032686,0.027547832703688213,0.012348758389941995,0.017426467864112474
12/28/2016,14.0,24174.0708,6.8142,33.9242,3.6097,0.27446428034742865,0.188655215940853,0.9726253619656527,1.5658021665582003,-0.02053956045225136,0.07219003732605134,0.30023609854814715,0.027547832703688213,0.013412147207136313,0.01756434455109136
12/29/2016,14.0,24174.0708,6.8142,33.7837,3.6097,0.2604024041277577,0.20696988124862448,0.9685971501476535,1.559317261847067,-0.004141586242269457,0.04426997202602667,0.31456643125352635,0.027547832703688213,0.012761599260698068,0.01742440091795223
12/30/2016,14.0,24174.0708,6.8142,33.9522,3.6097,0.3277930732409349,0.2838633732753495,0.9734281372745778,1.567094531909885,0.004987612369278471,0.034216802877952146,0.3332102958788996,0.027547832703688213,0.012453106262892004,0.01733768044860861
1/2/2017,14.0,24174.0708,6.8142,33.9522,3.6097,0.2990537991513653,0.23530289522920422,0.9734281372745778,1.567094531909885,0.0,0.051607507898160154,0.3041033382114007,0.027547832703688213,0.01174654127411841,0.017199777174700195
1/3/2017,14.0,24174.0708,6.8142,34.6918,3.6097,0.3532823879572309,0.2820758875456888,0.9946328736489005,1.601231439556534,0.021783566307927105,0.0555400043813743,0.37941208046219255,0.027547832703688213,0.012023992522851294,0.016618796149148553
1/4/2017,14.0,24174.0708,6.8142,35.5062,3.6097,0.38505108190658976,0.3021575717857796,1.0,1.6388208089283982,0.023475288108429027,0.06365858627011622,0.428734684023097,0.027547832703688213,0.012555936055107759,0.016628251950895026
1/5/2017,14.0,24174.0708,6.8142,34.5513,3.6097,0.3290495057121974,0.3027657037350464,0.9731061054125758,1.5947465348454006,-0.026893894587424194,0.020175386795795225,0.3871901523242087,0.027547832703688213,0.013842086376436948,0.017126910444756956
1/6/2017,14.0,24174.0708,6.8142,34.7573,3.6097,0.3568219169526128,0.3392825773811614,0.9789079090412379,1.6042546513613685,0.005962149036360609,0.013096070887256728,0.40544835506097754,0.027547832703688213,0.013621929245825991,0.017052575235121256
1/9/2017,14.0,24174.0708,6.8142,34.542,3.6097,0.3430694397461771,0.3296006407788885,0.9728441793264275,1.5943172849250198,-0.0061943821873390315,0.010129958240241432,0.39832566876093023,0.027547832703688213,0.013679368880625657,0.017096480776520397
1/10/2017,14.0,24174.0708,6.8142,34.5981,3.6097,0.2836789439120224,0.24825339581408645,0.974424185071903,1.5969066312189313,0.0016241097793989745,0.028380093510446347,0.4080294644310598,0.027547832703688213,0.013132028303777911,0.01704848023829827
1/11/2017,14.0,24174.0708,6.8142,34.0365,3.6097,0.28855851353806994,0.28536707250590565,0.9586072291599776,1.570985474736565,-0.016232105231212324,0.002482902433420975,0.368054020378223,0.027547832703688213,0.013545060128993654,0.017243679325704683
1/12/2017,14.0,24174.0708,6.8142,33.8212,3.6097,0.2723681685997299,0.2656754936741246,0.9525434994451673,1.5610481083002163,-0.006325562264040019,0.005287828482936963,0.3738067964872087,0.027547832703688213,0.013463109142601922,0.017190781318557852
1/13/2017,14.0,24174.0708,6.8142,33.999,3.6097,0.2889492101162743,0.3106004026189184,0.957551075586799,1.5692546282834157,0.005257057703452306,-0.016520056349272783,0.36962406741971354,0.023475288108429027,0.012010907272632597,0.01718611775979804
1/16/2017,14.0,24174.0708,6.8142,33.999,3.6097,0.3096737660776814,0.32085254565695553,0.957551075586799,1.5692546282834157,0.0,-0.008463306230533152,0.3513653165865098,0.023475288108429027,0.011890831846059607,0.017164368956990087
