,gross_margin,market_cap,net_income_margin,pe,px,roa,Price Momentum 12M,Price Momentum 12M-1M,Price to 52W High,Price to 52W Low,Return 1D,Return 1M,Return 1Q,Max Daily Return over 1M,Realized Volatility 1M,Realized Volatility 3M
3/26/2010,77.3517,14419.435,23.4508,23.8196,15.0557,2.4675,0.30273427360041527,0.2891840443021545,0.9773001674737429,1.3905698716172532,0.005953255916507416,0.010510701988710736,0.004583972776406098,0.019588091213302627,0.010259218696111962,0.009816051991988978
3/29/2010,77.3517,14419.435,23.4508,23.8196,15.2134,2.4675,0.30471771738291475,0.24066276167851597,0.9875368377322238,1.4051353098734645,0.010474438252621843,0.0516296270694363,0.014652820851424275,0.019588091213302627,0.007918401121956499,0.009902353760897167
3/30/2010,77.3517,14419.435,23.4508,23.8196,15.3505,2.4675,0.31647556237832664,0.2429783110211572,0.9964363145390578,1.4177980973492195,0.009011792235792182,0.05912995480732741,0.04547497752472274,0.019588091213302627,0.008045477409262569,0.00958838344861609
3/31/2010,77.3517,14419.435,23.4508,23.8196,15.2888,2.4675,0.340135338873111,0.2953087198906068,0.992431225414465,1.412099381176688,-0.0040194130484348944,0.03460689972525621,0.04127278175824767,0.012630899959849673,0.007180913201581785,0.0096068194526715
4/1/2010,77.3517,14419.435,23.4508,23.8196,15.4877,2.4675,0.38822211266974427,0.33788374490207507,1.0,1.4304701209938118,0.013009523311181992,0.037625367644595675,0.04902498662277588,0.013009523311181992,0.007379655539845153,0.009713304224847766
4/2/2010,77.3517,14419.435,23.4508,23.8196,15.4877,2.4675,0.3786451842620615,0.33287341997507536,1.0,1.4304701209938118,0.0,0.03434066851437545,0.06313881891006945,0.013009523311181992,0.007382298862289379,0.009545424728803048
4/5/2010,77.3517,14419.435,23.4508,23.8196,15.5768,2.4675,0.35922025113218914,0.30597464245512684,1.0,1.438699547427727,0.0057529523428268,0.0407707829433539,0.06333538125469307,0.013009523311181992,0.007418531303086939,0.009546882650462094
4/6/2010,77.3517,14419.435,23.4508,23.8196,15.8167,2.4675,0.37241750327557344,0.3046066275044037,1.0,1.460857116468089,0.015401109342098485,0.051978024901564446,0.08673725290807544,0.015401109342098485,0.007967208007983362,0.009667088718021402
4/7/2010,77.3517,14419.435,23.4508,23.8196,15.7071,2.4675,0.3925721682388823,0.3226647279948933,0.9930706152357951,1.4507342754225547,-0.0069293847642049045,0.05285348491145281,0.06976189827553325,0.015401109342098485,0.007916217915275631,0.009674774467247274
4/8/2010,77.3517,14419.435,23.4508,23.8196,15.5288,2.4675,0.3650372271692408,0.3234500399961324,0.9817977201312537,1.4342661863858872,-0.011351554392599494,0.03142331475786575,0.041788821875901494,0.015401109342098485,0.00830587030842543,0.009629747898737322
4/9/2010,77.3517,14419.435,23.4508,23.8196,15.4877,2.4675,0.3770639020530102,0.3435346628848839,0.9791992008446768,1.4304701209938118,-0.002646695172840108,0.024955991158524427,0.04424367056602496,0.015401109342098485,0.008338293945118246,0.009611928468436247
4/12/2010,77.3517,14419.435,23.4508,23.8196,15.6248,2.4675,0.407031193718032,0.3625729414307328,0.9878672542312872,1.4431329084695668,0.008852185928188261,0.032628163187078396,0.043496844425151115,0.015401109342098485,0.008503779200066059,0.009601641577222618
4/13/2010,77.3517,14419.435,23.4508,23.8196,15.6659,2.4675,0.41237299290473217,0.3697292618938144,0.990465773517864,1.4469289738616422,0.002630433669551069,0.03113296342370453,0.044832162841726975,0.015401109342098485,0.008488142948546181,0.009604349039306242
4/14/2010,77.3517,14419.435,23.4508,23.8196,15.5974,2.4675,0.39322209518365026,0.3742318136344147,0.986134908040236,1.4406021982081834,-0.004372554401598339,0.013818834173989991,0.03745435437632616,0.015401109342098485,0.00817812180597779,0.009622382778602438
4/15/2010,77.3517,14419.435,23.4508,23.8196,15.5494,2.4675,0.3857286718770887,0.37289570541212536,0.9831001409902191,1.4361688371663435,-0.003077435982920207,0.009347371700832108,0.034261655015531245,0.015401109342098485,0.00821717172986708,0.009633435083968845
4/16/2010,77.3517,14419.435,23.4508,23.8196,15.4877,2.4675,0.35526523040305236,0.3456658324436901,0.9791992008446768,1.4304701209938118,-0.003967998765225689,0.007133567433996735,0.016900520672606723,0.015401109342098485,0.008260970811166807,0.009516314065732846
4/19/2010,77.3517,14419.435,23.4508,23.8196,15.5219,2.4675,0.3706598142064921,0.3543145773727525,0.9813614723678138,1.4336288907361228,0.002208203929569885,0.012069010484586196,0.023689712254413964,0.015401109342098485,0.008239559751488204,0.009499641676929939
4/20/2010,77.3517,14419.435,23.4508,23.8196,15.7482,2.4675,0.3703142946642999,0.3309404476001532,0.9956691345223719,1.4545303408146302,0.01457940071769559,0.029583477709421713,0.05650782576026936,0.015401109342098485,0.008741162686875624,0.009400407980475827
4/21/2010,77.3517,14419.435,23.4508,23.8196,15.7139,2.4675,0.34764114130854273,0.3158923869883279,0.9935005405678807,1.451362334903482,-0.0021780266951143545,0.024127166198504968,0.07817024137883721,0.015401109342098485,0.008766032180371093,0.0089320117374694
4/22/2010,77.3517,14419.435,23.4508,23.8196,15.7756,2.4675,0.3559327861102757,0.2964201297864111,0.9974014807134232,1.4570610510760138,0.0039264600131094785,0.045905378169088795,0.08039474855667494,0.015401109342098485,0.007727272363250837,0.008938137803573134
4/23/2010,77.3517,14419.435,23.4508,23.8196,15.9744,2.4675,0.36694562817682397,0.28070715887114717,1.0,1.4754225547243003,0.012601739395015077,0.06733660283564724,0.09451931839204097,0.015401109342098485,0.007698753328405991,0.009048211831197181
4/26/2010,77.3517,14419.435,23.4508,23.8196,15.8785,2.4675,0.36629207682246845,0.2954928753355819,0.9939966446314104,1.4665650688094578,-0.006003355368589647,0.05465039818806172,0.09760481111533559,0.015401109342098485,0.007918971100063293,0.009003784521195584
4/27/2010,77.3517,14419.435,23.4508,23.8196,15.7002,2.4675,0.3427466944905324,0.3011135247934591,0.9828350360576924,1.4500969797727903,-0.011229020373460963,0.031998106932046744,0.09140581009780813,0.015401109342098485,0.008244887738646678,0.009102795008420159
4/28/2010,77.3517,14419.435,23.4508,23.8196,15.8167,2.4675,0.3903446699659814,0.3493640175455561,0.9901279547275642,1.460857116468089,0.00742028763964786,0.030370346242793334,0.09692699266944538,0.015401109342098485,0.008179766188464154,0.00913342175047524
4/29/2010,77.3517,14419.435,23.4508,23.8196,16.0978,2.4675,0.42638914732803457,0.35470551228545855,1.0,1.4868199870693637,0.017772354536660595,0.05291455182878968,0.10758836116443393,0.017772354536660595,0.008808340781409699,0.009326624286472423
4/30/2010,77.3517,14419.435,23.4508,23.8196,16.2418,2.4675,0.4575133485888636,0.389841611701889,1.0,1.5001200701948834,0.008945321720980726,0.04869025097335311,0.11129509004324278,0.017772354536660595,0.008608146259691493,0.009358983511564367
5/3/2010,77.3517,14419.435,23.4508,23.8196,16.3995,2.4675,0.4631828766695514,0.3818309972252212,1.0,1.5146855084510944,0.009709514955238863,0.05887252464859216,0.13203835241980566,0.017772354536660595,0.008738116073116503,0.009313987994464418
5/4/2010,77.3517,14419.435,23.4508,23.8196,16.2555,2.4675,0.48368047315675144,0.4217338128183128,0.9912192444891613,1.5013854253255752,-0.008780755510838678,0.043571208463869304,0.14506801163699912,0.017772354536660595,0.00905920084939985,0.008985468118668101
5/5/2010,77.3517,14419.435,23.4508,23.8196,16.1527,2.4675,0.45035062987671837,0.42018119618213,0.9849507606939236,1.4918906437609678,-0.0063240134108456525,0.02124336935011728,0.1410900356751792,0.017772354536660595,0.008694053544887139,0.009027384362625814
5/6/2010,77.3517,14419.435,23.4508,23.8196,15.4671,2.4675,0.3847744731140439,0.4062617508550146,0.9431446080673191,1.4285674702133555,-0.04244491632977765,-0.015279714269343159,0.10000782311231848,0.017772354536660595,0.012804116717336252,0.010581546159150365
5/7/2010,77.3517,14419.435,23.4508,23.8196,15.282,2.4675,0.38583334089033583,0.4082141594043873,0.9318576785877618,1.4114713216957606,-0.01196733712202036,-0.01589305033228583,0.07393586743406488,0.017772354536660595,0.01283051865321934,0.010630912892861803
5/10/2010,77.3517,14419.435,23.4508,23.8196,16.0224,2.4675,0.47457159159933004,0.425362145447183,0.9770053965059912,1.4798559157661404,0.048449155869650706,0.034524170793597486,0.12757572345456603,0.048449155869650706,0.016700672563763175,0.01217759374792501
5/11/2010,77.3517,14419.435,23.4508,23.8196,16.1527,2.4675,0.4918906437609678,0.44313290846956677,0.9849507606939236,1.4918906437609678,0.008132364689434679,0.033786032461215365,0.13136329252234313,0.048449155869650706,0.0166860991814687,0.012197413828776694
5/12/2010,77.3517,14419.435,23.4508,23.8196,16.2212,2.4675,0.4982174194144269,0.4469289738616422,0.9891277173084545,1.444773992429303,0.004240777083707403,0.035446415462884184,0.13080698232111998,0.048449155869650706,0.016694211406325606,0.012195808224886785
5/13/2010,77.3517,14419.435,23.4508,23.8196,16.1801,2.4675,0.4328689969093438,0.3812665491804006,0.986621543339736,1.4411133377866845,-0.002533721302986236,0.03735879056765867,0.12794183258044733,0.048449155869650706,0.016665055623347986,0.012206770928874388
5/14/2010,77.3517,14419.435,23.4508,23.8196,15.9881,2.4675,0.424012469383211,0.3849387664217325,0.9749138693252842,1.4046087888531618,-0.011866428514038851,0.02821330726587523,0.09494784853818383,0.048449155869650706,0.01690442318911694,0.012156645515396566
5/17/2010,77.3517,14419.435,23.4508,23.8196,16.0224,2.4675,0.40762216013915986,0.3606469523658917,0.9770053965059912,1.391920771436018,0.0021453456007907157,0.034524170793597486,0.09426179126087608,0.048449155869650706,0.01685882537216628,0.012155852722803916
5/18/2010,77.3517,14419.435,23.4508,23.8196,15.8716,2.4675,0.37641682059820836,0.3460901388419144,0.9678099942071405,1.378820258882808,-0.00941182344717395,0.02252945837816256,0.07898135936586503,0.048449155869650706,0.017032917379695412,0.012226190139058674
5/19/2010,77.3517,14419.435,23.4508,23.8196,15.5768,2.4675,0.3090407919727045,0.3234448795737601,0.9498338363974512,1.3532099730692382,-0.0185740568058671,-0.010883783543516046,0.03888966699347063,0.048449155869650706,0.017265597637215302,0.01225699151973798
5/20/2010,77.3517,14419.435,23.4508,23.8196,14.9597,2.4675,0.2578681398145113,0.32128412750464586,0.9122046403853776,1.299600382243072,-0.039616609316419304,-0.047995723531395806,-0.00136847305109411,0.048449155869650706,0.01927639217894399,0.01326649789956219
5/21/2010,77.3517,14419.435,23.4508,23.8196,15.0215,2.4675,0.26237457350790794,0.32574751668151336,0.9159730479587792,1.3049691599339763,0.004131098885672868,-0.04780166839930022,0.008675624315921615,0.048449155869650706,0.019279675559676128,0.013254180354652381
5/24/2010,77.3517,14419.435,23.4508,23.8196,15.0146,2.4675,0.2556638093246917,0.33593142379259877,0.9155523034238848,1.304369733298584,-0.00045934161035843246,-0.06008363381410253,0.0027448492336461516,0.048449155869650706,0.018988380152500924,0.013237481924541782
5/25/2010,77.3517,14419.435,23.4508,23.8196,14.8295,2.4675,0.2429177283089714,0.33083847391712484,0.9042653739443276,1.2882894622534966,-0.012328000745940648,-0.06606417482759719,-0.004671423106093697,0.048449155869650706,0.019092027489578167,0.013315442113675472
5/26/2010,77.3517,14419.435,23.4508,23.8196,14.898,2.4675,0.27104111388862817,0.339481789251862,0.9084423305588585,1.2942402918947096,0.0046191712465020185,-0.051094890510948954,0.029827532575260163,0.048449155869650706,0.019066835858789623,0.012796222030169774
5/27/2010,77.3517,14419.435,23.4508,23.8196,15.1586,2.4675,0.3168795065589436,0.3740509078272958,0.9243330589347236,1.3005645451893542,0.0174922808430662,-0.04160792074200059,0.04588953668886053,0.048449155869650706,0.019447015036537302,0.012972426677561611
5/28/2010,77.3517,14419.435,23.4508,23.8196,15.0832,2.4675,0.29409544073991456,0.3811452202412615,0.9197353577852984,1.2676662408391044,-0.004974074122940153,-0.06302724595907516,0.020693762096173796,0.048449155869650706,0.01892644127534765,0.012765973204924468
5/31/2010,77.3517,14419.435,23.4508,23.8196,15.0832,2.4675,0.26278423361575287,0.35978366431130926,0.9197353577852984,1.2676662408391044,0.0,-0.0713344580034233,0.010525187423372495,0.048449155869650706,0.018745735359249505,0.01270600655795698
6/1/2010,77.3517,14419.435,23.4508,23.8196,14.7678,2.4675,0.21369867517012398,0.34780071665735224,0.9005030641178084,1.2411584750890876,-0.02091068208337754,-0.09949693588219155,-0.013737603098807893,0.048449155869650706,0.01886954941457319,0.012975936442702613
6/2/2010,77.3517,14419.435,23.4508,23.8196,15.0557,2.4675,0.2618764248357248,0.3624363014617138,0.9180584773926035,1.265355005715054,0.019495117756199276,-0.07380886469195047,0.005953255916507416,0.048449155869650706,0.019567857013140223,0.0132093687760509
6/3/2010,77.3517,14419.435,23.4508,23.8196,15.33,2.4675,0.28769424611507777,0.3567996640067199,0.9347845970913747,1.2884085255160358,0.01821901339691956,-0.05093266141264308,0.01960732148558053,0.048449155869650706,0.02011370253988994,0.013393111701412871
6/4/2010,77.3517,14419.435,23.4508,23.8196,14.8638,2.4675,0.23088516607732879,0.28084500277416646,0.9063569011250343,1.249226786794863,-0.03041095890410961,-0.0390053726942996,-0.003673266928532204,0.048449155869650706,0.019056204891242552,0.013909725247740166
6/7/2010,77.3517,14419.435,23.4508,23.8196,14.7177,2.4675,0.19411449712783568,0.23989874403660782,0.8974480929296625,1.236947824917636,-0.009829249586242983,-0.03692579505300353,-0.02244996911468744,0.048449155869650706,0.019004361334472496,0.013914263236089854
6/8/2010,77.3517,14419.435,23.4508,23.8196,14.8638,2.4675,0.22290509687769955,0.318227816857954,0.9063569011250343,1.249226786794863,0.009926822805193636,-0.07231126423007794,-0.01633290537768195,0.019495117756199276,0.015458276557029511,0.013965142239107562
6/9/2010,77.3517,14419.435,23.4508,23.8196,14.7525,2.4675,0.21505757161447603,0.33038199878103014,0.8995701088447818,1.2398725879109795,-0.007487990957897761,-0.086685198140249,-0.025021313718103788,0.019495117756199276,0.015247307948807418,0.013994024509556202
6/10/2010,77.3517,14419.435,23.4508,23.8196,15.2185,2.4675,0.271323074866757,0.3550866289074901,0.9279856093173573,1.2790375176494317,0.031587866463311354,-0.061814169112026196,0.0016849975975621323,0.031587866463311354,0.017063625684913417,0.014551100170204924
6/11/2010,77.3517,14419.435,23.4508,23.8196,15.1837,2.4675,0.2691050726757549,0.35238755944868383,0.9258635934022379,1.2761127546560882,-0.002286690541117742,-0.06158181964264742,-0.013071343143882252,0.031587866463311354,0.017063972040424914,0.014465535430879008
6/14/2010,77.3517,14419.435,23.4508,23.8196,15.288,2.4675,0.22343149807938545,0.27945742637644044,0.9322235434007135,1.2848786391447589,0.0068692084274584175,-0.04378881793333789,-0.007620704428317304,0.031587866463311354,0.017060574705053715,0.014491200756150782
6/15/2010,77.3517,14419.435,23.4508,23.8196,15.6219,2.4675,0.290852751611304,0.3239464551313833,0.9525839202414708,1.3129412357964096,0.021840659340659263,-0.02499625524266036,0.015860319937573086,0.031587866463311354,0.017823603961009685,0.014748170367049444
6/16/2010,77.3517,14419.435,23.4508,23.8196,15.7262,2.4675,0.27661198016024424,0.2884151736790408,0.9589438702399464,1.3217071202850803,0.006676524622485136,-0.009161017162730989,0.025389911846017466,0.031587866463311354,0.017792076911027462,0.014764199769485294
6/17/2010,77.3517,14419.435,23.4508,23.8196,15.914000000000001,2.4675,0.291175802421056,0.26381722000454344,0.970395438885332,1.3374907550595039,0.011941854993577694,0.021647578450002536,0.04042312545355897,0.031587866463311354,0.017467003108495652,0.014828107075437968
6/18/2010,77.3517,14419.435,23.4508,23.8196,15.8445,2.4675,0.25087828716240224,0.18102583940568562,0.9661575048019757,1.3316496335641765,-0.004367223828075972,0.059145571101024697,0.03263880289630272,0.031587866463311354,0.0148494411918417,0.01483865510969992
6/21/2010,77.3517,14419.435,23.4508,23.8196,15.8375,2.4675,0.29532089607171197,0.22858171051878262,0.9657306625201988,1.331061319168964,-0.000441793682350311,0.05432213826848198,0.050009281850005305,0.031587866463311354,0.014863161566701102,0.014667648969951434
6/22/2010,77.3517,14419.435,23.4508,23.8196,15.4689,2.4675,0.26517375906826857,0.2280173718174161,0.9432543675112046,1.3000823640153296,-0.0232738752959748,0.030257216309458768,0.033561396710007685,0.031587866463311354,0.015897841673655776,0.014942976167016385
6/23/2010,77.3517,14419.435,23.4508,23.8196,15.2394,2.4675,0.24439835380193364,0.21092729291873535,0.9292600384158054,1.28079405634371,-0.014836219769990056,0.02764085100643987,0.01220135895375174,0.031587866463311354,0.016016228087107343,0.015052765390983755
6/24/2010,77.3517,14419.435,23.4508,23.8196,15.2324,2.4675,0.26969467112337364,0.24182080370762438,0.9288331961340285,1.2802057419484973,-0.0004593356693832762,0.022445965901463305,0.0012488989969368092,0.031587866463311354,0.01600386623477789,0.014996540961358119
6/25/2010,77.3517,14419.435,23.4508,23.8196,15.2533,2.4675,0.2777312402620249,0.26979845532677715,0.9301076252324766,1.2819622806427753,0.0013720753131483132,0.006247278772445908,-0.0063320413015863775,0.031587866463311354,0.015562829617720542,0.014954396393153149
6/28/2010,77.3517,14419.435,23.4508,23.8196,15.4689,2.4675,0.3000823640153296,0.2676662408391044,0.9432543675112046,1.3000823640153296,0.014134646273265439,0.025571496764612345,0.011779864999215128,0.031587866463311354,0.01578915529814581,0.015050114385408679
6/29/2010,77.3517,14419.435,23.4508,23.8196,15.1907,2.4675,0.276701069051301,0.2676662408391044,0.9262904356840147,1.2498004854169238,-0.017984472069765833,0.007127134825501313,-0.019176507809423038,0.031587866463311354,0.016342482821794155,0.015134214187503279
6/30/2010,77.3517,14419.435,23.4508,23.8196,15.0307,2.4675,0.2366366366366366,0.21500678760952718,0.9165340406719716,1.2266955031420876,-0.01053276017563376,0.017802245425859065,-0.029507286427293944,0.031587866463311354,0.015812063481880856,0.015190105383941988
7/1/2010,77.3517,14419.435,23.4508,23.8196,14.8707,2.4675,0.21363747653635845,0.22873581979923285,0.9067776456599286,1.195691852471275,-0.010644880145302626,-0.012287704988808268,-0.04533023470802744,0.031587866463311354,0.015408231807922116,0.015224092134189538
7/2/2010,77.3517,14419.435,23.4508,23.8196,14.9472,2.4675,0.20184290297421392,0.23262227725558615,0.9114424220250618,1.193027265181023,0.005144344247412835,-0.024970645792563584,-0.05497354062478266,0.031587866463311354,0.014869815134155306,0.015104350418635367
7/5/2010,77.3517,14419.435,23.4508,23.8196,14.9472,2.4675,0.19302726518102298,0.1863706021326863,0.9114424220250618,1.1880489297608354,0.0,0.005610947402413968,-0.04837939530530777,0.031587866463311354,0.013266790719961341,0.01508409971183688
7/6/2010,77.3517,14419.435,23.4508,23.8196,15.0446,2.4675,0.19579057808016653,0.1698075715546088,0.917381627488643,1.1871192753211504,0.006516270605865904,0.022211350958369902,-0.03118077378805828,0.031587866463311354,0.013118381349616369,0.01504804842428295
7/7/2010,77.3517,14419.435,23.4508,23.8196,15.4898,2.4675,0.2222485244452863,0.1728529495312945,0.9445287966096528,1.219976687039254,0.029592013081105595,0.042115744291500334,0.00013559146935948618,0.031587866463311354,0.014415600837772427,0.015511139468175991
7/8/2010,77.3517,14419.435,23.4508,23.8196,15.6567,2.4675,0.2214905950365511,0.15094751788542404,0.9547059361565902,1.2331217314598955,0.010774832470399787,0.06129130655821058,0.0020416261328144447,0.031587866463311354,0.014361264554821436,0.015530475350776507
7/9/2010,77.3517,14419.435,23.4508,23.8196,15.7958,2.4675,0.24381274853340673,0.19835426591598093,0.9631879020701851,1.244077247810472,0.00888437537923048,0.037934093373197086,0.008291895135293714,0.029592013081105595,0.012873918762000365,0.015566523912561987
7/12/2010,77.3517,14419.435,23.4508,23.8196,15.9001,2.4675,0.23101995943079245,0.17555472971926722,0.9695478520686607,1.2522919160733414,0.006603021056230229,0.047182175622542566,0.019407080667290577,0.029592013081105595,0.012877135959518579,0.01557536614843078
7/13/2010,77.3517,14419.435,23.4508,23.8196,16.0184,2.4675,0.22032865316197237,0.16468464075939138,0.97676148663069,1.2616092243714951,0.007440204778586201,0.047776033490319225,0.03016193550876567,0.029592013081105595,0.012887916454578577,0.015593580519520643
7/14/2010,77.3517,14419.435,23.4508,23.8196,16.081,2.4675,0.22509770460830536,0.19012212123751548,0.9805786761791518,1.2665396005292673,0.00390800579333761,0.02938823062495599,0.03830781846239262,0.029592013081105595,0.01209863600993066,0.01558800702847568
7/15/2010,77.3517,14419.435,23.4508,23.8196,16.2131,2.4675,0.24324054903765058,0.2059044551798177,0.9886337998109699,1.2769437968622015,0.008214663267209765,0.03096107133318915,0.044530630915029734,0.029592013081105595,0.012136456784027616,0.015615621681774475
7/16/2010,77.3517,14419.435,23.4508,23.8196,15.8932,2.4675,0.227368908796046,0.22897521044096059,0.9691271075337663,1.251748472055951,-0.019730958299153167,-0.0013070252607767507,0.009207401480804123,0.029592013081105595,0.01273045225531277,0.01572563777367908
7/19/2010,77.3517,14419.435,23.4508,23.8196,16.1297,2.4675,0.2318860503303164,0.21010425020048107,0.9835482789109424,1.270375212652007,0.014880577857196764,0.01799993688661683,0.02646064948866922,0.029592013081105595,0.013087077208046128,0.015829373593072637
7/20/2010,77.3517,14419.435,23.4508,23.8196,16.2618,2.4675,0.25902355181864634,0.22617333271395612,0.9916034025427605,1.2807794089849411,0.008189860939757265,0.026790844514601453,0.03081974695098766,0.029592013081105595,0.013177030042324116,0.01585318863384902
7/21/2010,77.3517,14419.435,23.4508,23.8196,16.0671,2.4675,0.23329341868926456,0.18737622622392114,0.9797310893624805,1.2654448364942348,-0.011972844334575572,0.038671140158640815,0.0058030348557691624,0.029592013081105595,0.01232463672850485,0.015855594748263944
7/22/2010,77.3517,14419.435,23.4508,23.8196,16.3522,2.4675,0.2570782819935271,0.17153158416678838,0.9971157657245647,1.287899313212778,0.017744334696367048,0.07302124755567796,0.02983279277009787,0.029592013081105595,0.012164681696493958,0.01598710153794282
7/23/2010,77.3517,14419.435,23.4508,23.8196,16.4774,2.4675,0.2796191600397615,0.18293364811133217,1.0,1.2977600655283221,0.007656462127420216,0.0817336729602689,0.04950255410759086,0.029592013081105595,0.012163788865831845,0.015938847771599835
7/26/2010,77.3517,14419.435,23.4508,23.8196,16.7556,2.4675,0.2952790296771002,0.17914486042718325,1.0,1.3196710982294753,0.016883731656693435,0.09849016278444678,0.05936130798459849,0.029592013081105595,0.012474796402950926,0.016045597429039833
7/27/2010,77.3517,14419.435,23.4508,23.8196,17.0269,2.4675,0.27797917933244776,0.16104118349057672,1.0,1.341038686913238,0.016191601613788853,0.10071821525771063,0.05771596118724309,0.029592013081105595,0.012561530968586157,0.01602023018322232
7/28/2010,77.3517,14419.435,23.4508,23.8196,16.8808,2.4675,0.2808959776612616,0.15265310458384218,0.9914194597959699,1.3295318505450193,-0.008580540204030096,0.11125886233024151,0.0393429299708159,0.029592013081105595,0.011862252870782882,0.01603250647884877
7/29/2010,77.3517,14419.435,23.4508,23.8196,16.7696,2.4675,0.2680418607464763,0.13655404996672904,0.9848886174230188,1.3207737382647597,-0.0065873655277001175,0.11568988802916702,0.02256776121223214,0.029592013081105595,0.011631224194937284,0.016016905448819445
7/30/2010,77.3517,14419.435,23.4508,23.8196,16.6096,2.4675,0.2509678099627939,0.12000090379140493,0.9754917219223699,1.3081721378615085,-0.009541074324968979,0.11693464329184233,0.021783396388914467,0.029592013081105595,0.011557871788394375,0.01602428109296568
8/2/2010,77.3517,14419.435,23.4508,23.8196,16.86,2.4675,0.2617210593667447,0.11857633562079517,0.9901978633808854,1.3278936424925964,0.01507561891917919,0.127970456005138,0.04378834498257267,0.029592013081105595,0.011750888647048704,0.01610458187739993
8/3/2010,77.3517,14419.435,23.4508,23.8196,16.7904,2.4675,0.2522019285985966,0.11473893815209535,0.9861102138381033,1.3224119463171824,-0.00412811387900347,0.12331406551059731,0.08555579261787938,0.029592013081105595,0.011886796042754052,0.015139350965545972
8/4/2010,77.3517,14419.435,23.4508,23.8196,16.8322,2.4675,0.26336568267621385,0.12919471902606716,0.9885651527876477,1.3257041144225317,0.0024895178197064105,0.11882004174255201,0.10143960214631598,0.029592013081105595,0.01190407671646153,0.015042469662678883
8/5/2010,77.3517,14419.435,23.4508,23.8196,16.9921,2.4675,0.2778801392784893,0.16490061742786022,0.9979561752286088,1.3382978388255309,0.009499649481351291,0.09698640395615188,0.06052151987217891,0.017744334696367048,0.010600932862385455,0.013840195332600435
8/6/2010,77.3517,14419.435,23.4508,23.8196,16.9226,2.4675,0.27454170244174314,0.17919924081521987,0.9938743987455143,1.3328240186503686,-0.004090136004378575,0.08085356428877088,0.047663858054690644,0.017744334696367048,0.010655126706412906,0.013824654382709441
8/9/2010,77.3517,14419.435,23.4508,23.8196,17.012999999999998,2.4675,0.2883658586455231,0.1961893510840509,0.999183644703381,1.3399439228782055,0.0053419687282094674,0.07705845857759641,0.04881266490765168,0.017744334696367048,0.010597886973704989,0.013829726880940339
8/10/2010,77.3517,14419.435,23.4508,23.8196,17.0339,2.4675,0.2678749534797171,0.18348343877930784,1.0,1.3415900069308802,0.0012284723446776002,0.07130772762435456,0.052768524298366426,0.017744334696367048,0.010586494764162803,0.013822996202322291
8/11/2010,77.3517,14419.435,23.4508,23.8196,16.5887,2.4675,0.22694762690176984,0.1847666102083534,0.9738638831976236,1.3065260538088337,-0.026136116802376375,0.03560280677221184,0.037565439295476066,0.017744334696367048,0.012328298045320762,0.014148812444385057
8/12/2010,77.3517,14419.435,23.4508,23.8196,16.4148,2.4675,0.20530443210855576,0.18079419625811366,0.9636548294870817,1.29282968937055,-0.010483039659527238,0.020757415583607886,0.024490713001797282,0.017744334696367048,0.012598760684026752,0.014217070673382489
8/13/2010,77.3517,14419.435,23.4508,23.8196,16.5887,2.4675,0.21807354539313306,0.1904940229682499,0.9738638831976236,1.3065260538088337,0.010594098009113706,0.023166451819824685,0.045181330174651535,0.017744334696367048,0.01267683201988498,0.014215900878108496
8/16/2010,77.3517,14419.435,23.4508,23.8196,16.5678,2.4675,0.22420659844090585,0.17435992167584136,0.9726369181455803,1.3048799697561588,-0.0012598937831175272,0.04244582588780088,0.06362025576498365,0.017744334696367048,0.011762072459943384,0.014001022015626195
8/17/2010,77.3517,14419.435,23.4508,23.8196,16.7348,2.4675,0.2341570978708969,0.1895322167894571,0.9824408972695625,1.3180328901770526,0.01007979333405773,0.03751464689361872,0.11865879663362233,0.017744334696367048,0.011544823481827397,0.013038234135312455
8/18/2010,77.3517,14419.435,23.4508,23.8196,16.547,2.4675,0.2280324170278456,0.20686635397494513,0.9714158237397191,1.3032417617037364,-0.01122212395726263,0.01753803391998421,0.10155443863795233,0.017744334696367048,0.011783871181886523,0.013138298812922588
8/19/2010,77.3517,14419.435,23.4508,23.8196,16.3383,2.4675,0.21491511812077535,0.19474870055993043,0.9591637851578324,1.2868045491777456,-0.012612558167643728,0.016879212801314436,0.08816085676608099,0.017744334696367048,0.011819570535715607,0.013258019745281685
8/20/2010,77.3517,14419.435,23.4508,23.8196,16.2896,2.4675,0.21843327623734976,0.22311564554613916,0.956304780467186,1.282968937055006,-0.0029807262689508507,-0.003828231063710108,0.09845915236521807,0.016883731656693435,0.011188002541592544,0.013153478926077693
8/23/2010,77.3517,14419.435,23.4508,23.8196,16.3731,2.4675,0.22890725270766255,0.23673564357178778,0.9612067700291772,1.289545397265453,0.0051259699440133755,-0.006329882141599907,0.09901329037454709,0.016883731656693435,0.01111340470976754,0.013155524364825824
8/24/2010,77.3517,14419.435,23.4508,23.8196,16.387,2.4675,0.21957935787327143,0.24701189288957037,0.9620227898484787,1.2906401613004852,0.0008489534663562726,-0.02199861538828818,0.081036507329173,0.016191601613788853,0.01040616777822,0.012997087454628742
8/25/2010,77.3517,14419.435,23.4508,23.8196,16.4357,2.4675,0.22320378667222363,0.26720301266689495,0.964881794539125,1.2944757734232248,0.00297186794410198,-0.03472152887489799,0.08966930094409675,0.01507561891917919,0.009688873211685108,0.01297354933044352
